uuid,parameter,unit,value,frequency,date,longitude,latitude,height,validation,note
f000376e-3d05-48d1-903e-1f94b7f3b616,NO2,,17.9824,,2022-03-24T11:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,O3,,69.58,,2022-03-24T11:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,PM10,,15.6467,,2022-03-24T11:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,PM2.5,,-1.0,,2022-03-24T11:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,SO2,,-1.0,,2022-03-24T11:00:00.0,11.3441944444444,46.4878888888889,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,CO,,-1.0,,2022-03-24T11:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,GAMMA,,0.13,,2022-03-24T11:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,NO2,,3.6041,,2022-03-24T11:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,O3,,104.2033,,2022-03-24T11:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,PM10,,3.7217,,2022-03-24T11:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,PM2.5,,-1.0,,2022-03-24T11:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,SO2,,-1.0,,2022-03-24T11:00:00.0,11.4331666666667,46.5896666666667,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,CO,,-1.0,,2022-03-24T12:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,NO2,,18.5591,,2022-03-24T12:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,O3,,72.1667,,2022-03-24T12:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,PM10,,12.8667,,2022-03-24T12:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,PM2.5,,6.6533,,2022-03-24T12:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,SO2,,-1.0,,2022-03-24T12:00:00.0,11.2793333333333,46.3436527777778,,,
70e20000-2aad-4034-8505-af1d50a88eae,CO,,-1.0,,2022-03-24T12:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,NO2,,18.1226,,2022-03-24T12:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,O3,,77.48,,2022-03-24T12:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,PM10,,20.6767,,2022-03-24T12:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,PM2.5,,9.34,,2022-03-24T12:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,SO2,,-1.0,,2022-03-24T12:00:00.0,11.6333055555556,46.6875555555555,,,
58688d1c-120c-4b84-9555-31a31af6df73,CO,,-1.0,,2022-03-24T12:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,GAMMA,,0.1,,2022-03-24T12:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,NO2,,15.2769,,2022-03-24T12:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,O3,,80.944,,2022-03-24T12:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,PM10,,19.9583,,2022-03-24T12:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,PM2.5,,-1.0,,2022-03-24T12:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,SO2,,-1.0,,2022-03-24T12:00:00.0,11.9440277777778,46.7973472222222,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,CO,,-1.0,,2022-03-24T12:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,GAMMA,,0.12,,2022-03-24T12:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,NO2,,12.9538,,2022-03-24T12:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,O3,,83.8867,,2022-03-24T12:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,PM10,,16.6,,2022-03-24T12:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,PM2.5,,-1.0,,2022-03-24T12:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,SO2,,-1.0,,2022-03-24T12:00:00.0,11.6540833333333,46.7149166666667,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,CO,,-1.0,,2022-03-24T12:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,NO2,,48.1346,,2022-03-24T12:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,O3,,-1.0,,2022-03-24T12:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,PM10,,99.875,,2022-03-24T12:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,PM2.5,,51.025,,2022-03-24T12:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,SO2,,-1.0,,2022-03-24T12:00:00.0,11.3418333333333,46.4823055555555,,,
7b281dc9-b41f-4ca8-8629-91419f756680,CO,,-1.0,,2022-03-24T12:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,NO2,,37.2075,,2022-03-24T12:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,O3,,-1.0,,2022-03-24T12:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,PM10,,17.7683,,2022-03-24T12:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,PM2.5,,9.0967,,2022-03-24T12:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,SO2,,-1.0,,2022-03-24T12:00:00.0,11.3399722222222,46.4954722222222,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,CO,,-1.0,,2022-03-24T12:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,GAMMA,,0.13,,2022-03-24T12:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,NO2,,25.4296,,2022-03-24T12:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,O3,,68.23,,2022-03-24T12:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,PM10,,-1.0,,2022-03-24T12:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,PM2.5,,-1.0,,2022-03-24T12:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,SO2,,-1.0,,2022-03-24T12:00:00.0,11.3419722222222,46.4991666666667,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,CO,,-1.0,,2022-03-24T12:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,GAMMA,,-1.0,,2022-03-24T12:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,NO2,,-1.0,,2022-03-24T12:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,O3,,-1.0,,2022-03-24T12:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,PM10,,-1.0,,2022-03-24T12:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,PM2.5,,-1.0,,2022-03-24T12:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,SO2,,-1.0,,2022-03-24T12:00:00.0,11.2271111111111,46.2673333333333,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,CO,,-1.0,,2022-03-24T12:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,GAMMA,,-1.0,,2022-03-24T12:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,NO2,,11.6536,,2022-03-24T12:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,O3,,82.4833,,2022-03-24T12:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,PM10,,10.95,,2022-03-24T12:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,PM2.5,,-1.0,,2022-03-24T12:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,SO2,,-1.0,,2022-03-24T12:00:00.0,11.2232416666667,46.2640638888889,,,
98312816-ce65-4283-bb53-b9829e76e8b2,CO,,-1.0,,2022-03-24T12:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,GAMMA,,0.12,,2022-03-24T12:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,NO2,,11.8417,,2022-03-24T12:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,O3,,82.1767,,2022-03-24T12:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,PM10,,8.3317,,2022-03-24T12:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,PM2.5,,3.3933,,2022-03-24T12:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,SO2,,-1.0,,2022-03-24T12:00:00.0,10.8590555555555,46.6194722222222,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,CO,,-1.0,,2022-03-24T12:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,NO2,,17.4795,,2022-03-24T12:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,O3,,72.9767,,2022-03-24T12:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,PM10,,14.3867,,2022-03-24T12:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,PM2.5,,6.7,,2022-03-24T12:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,SO2,,-1.0,,2022-03-24T12:00:00.0,11.3401388888889,46.4348333333333,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,CO,,-1.0,,2022-03-24T12:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,NO2,,30.4072,,2022-03-24T12:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,O3,,63.54,,2022-03-24T12:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,PM10,,12.3,,2022-03-24T12:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,PM2.5,,6.0667,,2022-03-24T12:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,SO2,,-1.0,,2022-03-24T12:00:00.0,11.161625,46.662,,,
fedd6599-112a-434d-831f-e548b66baba4,CO,,-1.0,,2022-03-24T12:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,NO2,,37.0673,,2022-03-24T12:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,O3,,60.5067,,2022-03-24T12:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,PM10,,17.2067,,2022-03-24T12:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,PM2.5,,6.1883,,2022-03-24T12:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,SO2,,-1.0,,2022-03-24T12:00:00.0,11.2375277777778,46.2888888888889,,,
b30595ec-5274-4462-a1ab-5081eba0f958,CO,,-1.0,,2022-03-24T12:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,NO2,,35.4485,,2022-03-24T12:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,O3,,60.64,,2022-03-24T12:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,PM10,,14.4333,,2022-03-24T12:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,PM2.5,,7.8167,,2022-03-24T12:00:00.0,11.2669166666667,46.3209722222222,,,
b30595ec-5274-4462-a1ab-5081eba0f958,SO2,,-1.0,,2022-03-24T12:00:00.0,11.2669166666667,46.3209722222222,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,CO,,-1.0,,2022-03-24T12:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,GAMMA,,-1.0,,2022-03-24T12:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,NO2,,18.164,,2022-03-24T12:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,O3,,74.9067,,2022-03-24T12:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,PM10,,15.6417,,2022-03-24T12:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,PM2.5,,-1.0,,2022-03-24T12:00:00.0,11.3441944444444,46.4878888888889,,,
f000376e-3d05-48d1-903e-1f94b7f3b616,SO2,,-1.0,,2022-03-24T12:00:00.0,11.3441944444444,46.4878888888889,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,CO,,-1.0,,2022-03-24T12:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,GAMMA,,0.13,,2022-03-24T12:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,NO2,,5.0445,,2022-03-24T12:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,O3,,101.59,,2022-03-24T12:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,PM10,,5.8583,,2022-03-24T12:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,PM2.5,,-1.0,,2022-03-24T12:00:00.0,11.4331666666667,46.5896666666667,,,
3f946933-9a57-46fd-965e-7e0b3c5b5e85,SO2,,-1.0,,2022-03-24T12:00:00.0,11.4331666666667,46.5896666666667,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,CO,,-1.0,,2022-03-24T13:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,NO2,,16.115,,2022-03-24T13:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,O3,,81.3667,,2022-03-24T13:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,PM10,,11.2783,,2022-03-24T13:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,PM2.5,,5.9583,,2022-03-24T13:00:00.0,11.2793333333333,46.3436527777778,,,
a40d1017-0fb1-433e-ab24-70f16cea1ab8,SO2,,-1.0,,2022-03-24T13:00:00.0,11.2793333333333,46.3436527777778,,,
70e20000-2aad-4034-8505-af1d50a88eae,CO,,-1.0,,2022-03-24T13:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,NO2,,14.9009,,2022-03-24T13:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,O3,,94.0267,,2022-03-24T13:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,PM10,,12.7733,,2022-03-24T13:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,PM2.5,,5.7267,,2022-03-24T13:00:00.0,11.6333055555556,46.6875555555555,,,
70e20000-2aad-4034-8505-af1d50a88eae,SO2,,-1.0,,2022-03-24T13:00:00.0,11.6333055555556,46.6875555555555,,,
58688d1c-120c-4b84-9555-31a31af6df73,CO,,-1.0,,2022-03-24T13:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,GAMMA,,0.1,,2022-03-24T13:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,NO2,,12.5682,,2022-03-24T13:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,O3,,89.43,,2022-03-24T13:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,PM10,,16.1083,,2022-03-24T13:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,PM2.5,,-1.0,,2022-03-24T13:00:00.0,11.9440277777778,46.7973472222222,,,
58688d1c-120c-4b84-9555-31a31af6df73,SO2,,-1.0,,2022-03-24T13:00:00.0,11.9440277777778,46.7973472222222,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,CO,,-1.0,,2022-03-24T13:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,GAMMA,,0.12,,2022-03-24T13:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,NO2,,10.4937,,2022-03-24T13:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,O3,,98.23,,2022-03-24T13:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,PM10,,12.24,,2022-03-24T13:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,PM2.5,,-1.0,,2022-03-24T13:00:00.0,11.6540833333333,46.7149166666667,,,
bf371609-82df-4349-93c1-9d6f4bdfa3e9,SO2,,-1.0,,2022-03-24T13:00:00.0,11.6540833333333,46.7149166666667,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,CO,,-1.0,,2022-03-24T13:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,NO2,,44.1608,,2022-03-24T13:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,O3,,-1.0,,2022-03-24T13:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,PM10,,63.7383,,2022-03-24T13:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,PM2.5,,49.165,,2022-03-24T13:00:00.0,11.3418333333333,46.4823055555555,,,
ad4b0864-e4c9-4ac4-aa25-c78a0685e657,SO2,,-1.0,,2022-03-24T13:00:00.0,11.3418333333333,46.4823055555555,,,
7b281dc9-b41f-4ca8-8629-91419f756680,CO,,-1.0,,2022-03-24T13:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,NO2,,30.0337,,2022-03-24T13:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,O3,,-1.0,,2022-03-24T13:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,PM10,,15.6267,,2022-03-24T13:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,PM2.5,,7.5433,,2022-03-24T13:00:00.0,11.3399722222222,46.4954722222222,,,
7b281dc9-b41f-4ca8-8629-91419f756680,SO2,,-1.0,,2022-03-24T13:00:00.0,11.3399722222222,46.4954722222222,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,CO,,-1.0,,2022-03-24T13:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,GAMMA,,0.13,,2022-03-24T13:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,NO2,,17.7816,,2022-03-24T13:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,O3,,82.6767,,2022-03-24T13:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,PM10,,-1.0,,2022-03-24T13:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,PM2.5,,-1.0,,2022-03-24T13:00:00.0,11.3419722222222,46.4991666666667,,,
ae1f7fa1-9874-4f7a-afac-9866724e5f43,SO2,,-1.0,,2022-03-24T13:00:00.0,11.3419722222222,46.4991666666667,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,CO,,-1.0,,2022-03-24T13:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,GAMMA,,-1.0,,2022-03-24T13:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,NO2,,-1.0,,2022-03-24T13:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,O3,,-1.0,,2022-03-24T13:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,PM10,,-1.0,,2022-03-24T13:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,PM2.5,,-1.0,,2022-03-24T13:00:00.0,11.2271111111111,46.2673333333333,,,
aa21bf78-7a3b-4047-acac-30e11d54a638,SO2,,-1.0,,2022-03-24T13:00:00.0,11.2271111111111,46.2673333333333,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,CO,,-1.0,,2022-03-24T13:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,GAMMA,,-1.0,,2022-03-24T13:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,NO2,,9.1298,,2022-03-24T13:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,O3,,89.54,,2022-03-24T13:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,PM10,,10.955,,2022-03-24T13:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,PM2.5,,-1.0,,2022-03-24T13:00:00.0,11.2232416666667,46.2640638888889,,,
108bc9d1-cceb-4457-a004-c0438eb8daaa,SO2,,-1.0,,2022-03-24T13:00:00.0,11.2232416666667,46.2640638888889,,,
98312816-ce65-4283-bb53-b9829e76e8b2,CO,,-1.0,,2022-03-24T13:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,GAMMA,,0.12,,2022-03-24T13:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,NO2,,9.6397,,2022-03-24T13:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,O3,,89.72,,2022-03-24T13:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,PM10,,8.485,,2022-03-24T13:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,PM2.5,,3.55,,2022-03-24T13:00:00.0,10.8590555555555,46.6194722222222,,,
98312816-ce65-4283-bb53-b9829e76e8b2,SO2,,-1.0,,2022-03-24T13:00:00.0,10.8590555555555,46.6194722222222,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,CO,,-1.0,,2022-03-24T13:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,NO2,,15.361,,2022-03-24T13:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,O3,,81.8267,,2022-03-24T13:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,PM10,,14.8517,,2022-03-24T13:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,PM2.5,,8.6717,,2022-03-24T13:00:00.0,11.3401388888889,46.4348333333333,,,
b02674bc-3a7b-4b73-8a8c-8932b80e6fdb,SO2,,-1.0,,2022-03-24T13:00:00.0,11.3401388888889,46.4348333333333,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,CO,,-1.0,,2022-03-24T13:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,NO2,,27.7718,,2022-03-24T13:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,O3,,73.91,,2022-03-24T13:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,PM10,,10.4,,2022-03-24T13:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,PM2.5,,5.2,,2022-03-24T13:00:00.0,11.161625,46.662,,,
14c30fcb-c381-4657-8a36-cc45f0a3cd02,SO2,,-1.0,,2022-03-24T13:00:00.0,11.161625,46.662,,,
fedd6599-112a-434d-831f-e548b66baba4,CO,,-1.0,,2022-03-24T13:00:00.0,11.2375277777778,46.2888888888889,,,
fedd6599-112a-434d-831f-e548b66baba4,NO2,,39.4318,,2022-03-24T13:00:00.0,11.2375277777778,46.2888888888889,,,
